case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
11737,3,3,1,0,3377,2008,3,7947.811666666667,0,1,0
11738,1,3,0,0,531,1839,2,3740.9325000000003,0,1,0
11739,1,0,1,0,1094,1997,3,8626.895,0,0,0
11740,1,0,1,0,317,1988,4,4168.937083333333,0,1,1
11741,1,2,1,0,102,1986,2,3666.4249999999997,0,1,0
11743,1,0,1,0,1931,2001,3,6725.899583333333,0,1,0
11744,1,0,1,0,614,2008,2,2506.8341666666665,0,1,0
11745,3,3,0,0,3688,2014,1,5474.624583333333,0,0,0
11746,1,2,0,0,2576,2012,1,5070.215833333333,0,1,1
11747,3,0,1,0,2433,2001,2,657.36625,0,1,0
11748,1,3,0,0,2477,2007,1,4412.168333333333,0,1,0
11749,1,3,0,0,1922,2012,3,3511.181666666667,0,1,0
11750,1,3,1,0,4199,1972,2,4414.671666666666,0,1,0
11751,3,3,1,0,2308,1997,0,4258.346666666667,0,1,0
11752,1,3,1,0,1981,2007,2,3048.3054166666666,0,1,1
11754,1,0,0,0,3542,2003,3,5840.352916666667,0,1,0
11755,1,0,1,0,963,1962,4,5881.951666666667,0,1,0
11756,1,0,0,0,1571,1902,4,2593.992083333333,0,1,0
11757,1,0,1,0,50,1998,3,2645.233333333333,0,1,1
11758,2,1,1,1,875,1996,2,743.9954166666666,0,1,1
11759,2,3,1,1,1082,1994,2,5725.470416666667,0,1,1
11760,3,3,0,0,1552,2004,2,0.08902916666666666,0,1,0
11761,1,0,1,0,1014,2000,4,1128.1825000000001,0,1,1
11762,1,3,1,1,1367,2009,4,5200.076666666667,0,1,0
11763,1,2,1,0,408,2003,1,2574.0437500000003,0,1,1
11765,3,0,0,0,1923,2005,2,903.69,0,1,1
11766,1,3,1,0,1439,1931,3,709.6975000000001,0,1,0
11767,1,1,0,0,3180,2010,3,1027.4058333333335,0,1,0
11768,1,0,1,0,4791,1981,4,4008.715833333333,0,1,0
11769,1,3,1,0,345,2009,1,5438.14625,0,1,0
11770,3,0,1,0,4317,2010,2,2064.9720833333336,0,1,1
11771,1,0,1,0,1897,1996,3,3419.1299999999997,0,1,1
11772,3,3,1,0,4557,2008,2,583.1108333333333,0,1,0
11773,2,2,1,0,456,2008,1,6506.573333333334,0,1,1
11774,2,0,1,0,2810,1998,3,1407.8570833333333,0,1,0
11776,2,0,1,1,1820,1993,2,751.9233333333333,0,1,0
11777,0,3,1,0,4045,1991,4,1929.2733333333333,0,1,0
11778,2,2,1,0,3253,2002,4,1126.6275,0,1,0
11779,1,0,1,0,1586,2003,4,225.00083333333336,0,1,1
11780,2,3,0,0,50854,2006,3,2373.1804166666666,0,1,0
11781,1,3,0,0,3873,2005,3,9949.107916666666,0,0,0
11782,1,0,1,0,31075,1976,3,8007.96625,0,1,0
11783,1,0,1,0,3712,2012,2,5651.78,0,1,0
11784,2,0,0,0,2040,2006,4,1019.4812499999999,0,1,0
11785,3,0,1,0,1172,2011,2,6800.176666666666,0,1,0
11788,1,3,1,0,3956,1998,4,1632.6966666666667,0,1,0
11789,2,3,1,0,4451,1997,1,2524.61625,0,1,0
11790,1,0,1,1,3922,2001,4,25.638333333333335,0,1,1
11791,1,3,1,0,2470,1992,1,3456.5008333333335,0,1,0
11792,1,3,1,0,2600,1925,4,4355.994583333333,0,1,0
11793,3,1,0,0,944,2003,2,1923.545,0,1,1
11794,1,0,1,0,2422,1974,1,4120.5275,0,1,0
11795,1,0,0,0,2380,1999,1,1558.7208333333335,0,1,1
11796,5,0,0,0,1072,2001,3,4.659166666666667,0,1,1
11797,3,0,0,0,915,1995,3,5173.355833333333,0,0,1
11799,1,3,1,0,217717,2007,3,4010.8562500000003,0,0,1
11800,5,0,0,0,1353,1961,3,2635.59625,0,1,1
11801,1,3,1,0,619,1974,1,2650.936666666667,0,0,0
11802,1,2,1,0,1846,1997,2,3704.30125,0,1,0
11803,3,0,0,0,24850,2005,4,3220.92,0,1,0
11804,2,1,1,0,11013,2001,2,119.34208333333333,0,1,1
11805,2,3,1,0,2581,1999,4,1436.5091666666667,0,1,0
11806,1,0,0,0,1209,2000,2,2194.4354166666667,0,1,0
11807,1,0,0,0,3727,2001,4,4112.3925,0,1,1
11808,1,0,1,0,94,2007,2,4714.1954166666665,0,1,1
11810,3,0,0,0,5903,1986,0,6901.197499999999,0,1,1
11811,3,3,1,0,4063,2007,4,3961.410416666667,0,1,0
11812,2,3,1,0,521,1994,4,2382.8558333333335,0,1,0
11813,1,0,0,0,1592,1999,1,4298.08,0,1,1
11814,1,1,0,0,3835,2004,2,3915.31,0,1,0
11815,1,0,1,0,55047,1989,1,1019.1583333333333,0,1,0
11816,3,2,0,0,87661,2000,4,35.1989125,0,1,0
11817,1,1,1,0,89,1993,1,1966.1375,0,1,0
11818,1,3,1,0,5771,2010,3,3191.84625,0,1,0
11819,4,1,0,1,2666,2013,4,2509.712916666667,0,1,0
11821,1,0,1,0,4249,2004,3,6320.885416666667,0,1,0
11822,2,1,1,0,3398,1990,4,1028.35625,0,1,0
11823,1,0,1,0,2657,1999,4,2615.8233333333333,0,1,0
11824,1,0,1,1,641,2007,2,1626.0795833333334,0,1,0
11825,2,3,1,0,2814,2010,4,2299.5045833333334,0,1,0
11826,2,3,0,0,1315,1986,4,4664.703333333334,0,1,0
11827,1,3,0,0,1682,1977,4,2928.7479166666667,0,1,0
11828,1,0,0,0,595,2006,3,4467.085,0,1,0
11829,1,3,1,0,31730,1885,3,3541.8683333333333,0,1,0
11830,1,1,1,1,4629,1885,1,9326.575833333334,0,0,0
11832,1,2,1,0,602,1999,2,6157.322916666667,0,1,1
11833,3,0,0,0,3300,1988,2,8949.52125,0,1,1
11834,1,3,1,0,2796,1889,3,4190.16125,0,0,0
11835,3,2,1,1,1950,1866,2,5905.455416666667,0,1,0
11836,1,3,1,0,3539,2000,1,5417.239583333333,0,1,0
11837,2,1,0,1,9559,1991,3,2948.0291666666667,0,1,1
11838,1,0,0,0,728,2003,4,3571.0074999999997,0,1,0
11839,1,1,1,0,1278,2005,3,4598.461666666667,0,1,0
11840,1,0,0,0,2607,1997,2,1661.3175,0,1,0
11841,1,3,1,0,44013,1999,1,4464.57,0,1,0
11843,1,3,0,0,765,1976,4,2305.9216666666666,0,0,0
11844,1,3,0,0,4292,1911,1,5652.510833333334,0,1,1
11845,0,2,0,0,307,2000,1,5470.874166666667,0,1,0
11846,1,0,1,0,4929,1997,3,6841.041249999999,0,0,0
11847,5,0,0,0,1467,1989,3,9.128833333333334,0,1,1
11848,1,0,0,0,355,1998,4,452.1991666666667,0,1,0
11849,3,0,1,0,553,1939,2,3167.130833333333,0,1,1
11850,1,3,1,0,3064,1971,4,2850.480833333333,0,1,1
11851,1,0,1,0,2735,2011,4,4035.7616666666668,0,1,1
11852,3,3,1,0,2702,2011,4,3210.772916666667,0,0,0
11854,1,3,1,0,3446,1896,2,4313.218333333333,0,0,0
11855,3,0,0,1,506,1998,1,3184.861666666666,0,1,0
11856,1,3,0,0,4100,1897,1,18.99385,0,1,1
11857,3,3,1,0,1347,1997,2,1540.2733333333333,0,0,0
11858,2,0,0,1,88622,2012,4,452.8833333333334,0,1,0
11859,1,3,1,0,47,1996,2,2726.5108333333333,0,1,1
11860,1,3,0,0,1635,2001,4,3467.806666666667,0,1,1
11861,1,0,0,0,236,1868,4,25.0682375,0,1,1
11862,1,3,1,0,75880,1984,3,2357.0666666666666,0,1,0
11863,1,3,0,1,1623,1997,4,2663.8025000000002,0,1,0
11865,1,3,0,0,1036,2004,1,4827.270833333333,0,1,0
11866,1,0,0,0,3529,1909,3,2224.465,0,1,0
11867,3,0,0,1,29448,2011,1,2261.851666666667,0,1,0
11868,1,3,1,0,4929,2006,3,2528.1875,0,1,0
11869,5,0,1,0,2634,1998,2,4163.575416666667,0,1,0
11870,1,2,0,0,2678,1997,3,3939.3320833333332,0,1,0
11871,1,0,1,0,335,1892,4,3273.6629166666667,0,1,1
11872,3,0,0,0,393,2002,3,2341.1783333333333,0,1,1
11873,1,0,1,0,4496,1885,4,897.82875,0,1,0
11874,1,0,0,0,1525,1996,2,5.6875,0,1,0
11876,1,3,1,0,1097,2008,3,1094.29625,0,1,0
11877,5,3,1,0,4673,1997,3,3010.1525,0,1,0
11878,3,0,0,0,2334,1969,0,4767.7074999999995,0,0,1
11879,2,1,0,0,1121,2005,3,1091.7083333333333,0,1,0
11880,1,0,0,0,1391,2007,4,3281.75,0,1,1
11881,3,3,1,0,32,1882,2,4456.293333333333,0,1,1
11882,1,3,1,1,810,2007,4,4600.745833333333,0,1,0
11883,1,3,1,0,4611,1997,1,1411.8237499999998,0,1,0
11884,3,0,1,0,113,1911,2,3790.40625,0,1,0
11885,1,3,0,0,1973,1949,1,1817.0587500000001,0,1,0
11887,1,3,1,0,55914,2000,4,1990.2929166666665,0,1,1
11888,1,0,0,0,3903,2009,3,1792.12,0,1,1
11889,1,2,1,0,460,1998,2,29.764358333333334,0,1,1
11890,1,0,1,0,5534,1861,4,1490.95125,0,1,0
11891,1,0,0,0,884,2001,2,4224.315416666667,0,1,0
11892,1,0,1,0,76,1940,2,5.53875,0,1,0
11893,1,3,1,0,2542,2006,1,1995.5983333333334,0,1,0
11894,1,3,0,0,2273,2006,3,37.7888875,0,1,1
11895,1,0,1,0,3596,1998,3,339.28416666666664,0,1,0
11896,1,0,1,0,1227,2005,2,1366.4170833333335,0,1,0
11899,3,0,0,0,2894,2005,0,3895.6775,0,1,0
11900,1,0,0,0,1572,2003,2,286.96250000000003,0,0,1
11901,3,3,1,0,1024,2003,2,4503.314166666666,0,1,0
11902,1,3,0,0,1453,1989,3,3159.5470833333334,0,1,0
11903,1,1,1,0,2874,2007,3,4598.694166666667,0,1,0
11904,1,0,1,0,954,2002,1,1938.7141666666666,0,1,0
11905,1,3,1,0,3553,2010,3,3669.3016666666667,0,1,0
11906,2,3,0,0,4763,2004,3,1593.38875,0,1,0
11907,1,3,0,0,1064,2005,2,1397.7354166666667,0,1,1
11908,3,3,0,0,2293,1974,4,27.389058333333335,0,1,1
11910,1,0,1,1,1362,1997,4,2154.617083333333,0,1,0
11911,3,3,1,0,2525,1838,3,3428.1454166666667,0,1,0
11912,1,0,0,0,2472,1831,3,1764.5125,0,1,1
11913,3,0,0,0,3820,1998,4,6802.340833333333,0,0,1
11914,2,3,1,1,8503,2001,4,4686.575416666667,0,1,0
11915,1,3,0,0,3889,2007,1,2949.0437500000003,0,1,1
11916,1,0,0,0,3779,1999,2,1999.9783333333335,0,1,1
11917,1,1,0,0,2246,2004,4,4413.868750000001,0,1,0
11918,1,0,1,0,3935,1994,4,2651.431666666667,0,1,1
11919,2,0,1,0,5305,1980,3,3431.7616666666668,0,1,1
11921,2,0,0,0,483,2007,4,28.563908333333334,0,1,1
11922,1,3,1,0,891,1924,3,4764.121666666667,0,1,0
11923,1,0,1,0,2478,1977,2,1624.1425,0,1,0
11924,2,2,0,0,3340,1986,1,3354.315416666667,0,1,0
11925,1,0,0,0,1035,2011,2,6595.287083333334,0,1,1
11926,2,0,0,0,2241,2004,3,2353.3745833333332,0,1,0
11927,2,0,0,0,1139,1961,1,2219.5766666666664,0,1,0
11928,5,0,0,0,3683,2004,4,2240.4029166666664,0,1,0
11929,1,3,1,0,4612,2009,2,821.85,0,1,0
11930,2,3,0,0,5943,2007,4,32.0603125,0,1,1
11932,1,3,1,0,2200,1994,2,4618.2404166666665,0,1,1
11933,1,0,0,0,1311,1982,1,3717.06125,0,1,1
11934,1,3,1,0,80,1973,4,5.495,0,1,1
11935,5,2,0,0,612,1995,4,4.0550749999999995,0,1,1
11936,1,3,0,0,4150,1999,2,3181.1770833333335,0,0,0
11937,1,3,0,0,1678,2001,4,170.03833333333333,0,1,0
11938,0,3,1,0,459,1987,2,4841.1275,0,1,1
11939,1,0,1,1,14578,1999,4,4248.0725,0,1,0
11940,1,0,1,0,3416,1969,2,9.810345833333333,0,1,1
11941,2,2,0,0,1554,1969,1,4.419583333333333,0,1,0
11943,1,3,1,0,23246,1954,1,1953.3125,0,0,1
11944,1,1,1,1,2674,2010,1,8782.644166666667,0,1,0
11945,1,3,1,0,2237,1990,3,4575.381249999999,0,1,0
11946,1,0,0,0,265,1979,3,24.022491666666667,0,1,1
11947,1,1,0,1,897,1970,3,737.7495833333334,0,1,0
11948,1,0,1,0,578,1960,3,776.7254166666667,0,1,0
11949,1,3,0,0,781,1990,3,6718.545833333334,0,0,0
11950,1,3,0,0,715,1998,1,2282.5033333333336,0,1,0
11951,1,3,1,0,1892,1995,1,4949.03625,0,1,0
11952,1,0,0,0,2260,1879,4,4646.298333333333,0,0,1
11954,1,3,0,0,535,1993,3,4.633333333333334,0,1,1
11955,1,0,1,0,4452,1920,4,2217.4879166666665,0,1,0
11956,1,0,0,0,2122,1968,3,2705.8258333333333,0,1,0
11957,2,3,0,0,2681,1911,2,289.8075,0,1,0
11958,2,0,1,1,5441,2007,4,2095.0991666666664,0,1,0
11959,3,0,0,0,116,1925,2,10.257916666666667,0,1,1
11960,1,2,1,0,3502,2008,4,6431.91125,0,1,0
11961,1,0,1,0,1717,2009,3,2156.6916666666666,0,1,0
11962,1,3,1,0,965,2009,3,2382.59875,0,1,0
11963,5,0,1,0,5223,1823,2,2763.5325,0,1,0
11965,1,3,1,0,943,1985,1,3341.8170833333334,0,1,0
11966,2,3,1,0,2686,1954,1,955.8024999999999,0,1,0
11967,3,0,0,0,2127,1966,2,1740.2033333333331,0,1,0
11968,1,3,0,0,2651,1973,3,1991.0108333333335,0,0,1
11969,1,3,0,1,1346,1976,3,2387.2604166666665,0,1,0
11970,2,0,0,0,775,1850,4,3563.2262499999997,0,1,0
11971,1,0,0,0,166,2010,3,3195.57375,0,1,1
11972,1,3,0,0,1488,1945,1,4017.0437500000003,0,1,1
11973,1,0,0,0,385,2000,4,10.872708333333334,0,1,1
11974,1,0,0,1,126,1997,4,3287.349583333333,0,1,0
11976,1,3,1,0,1231,2013,1,2488.7879166666667,0,1,0
11977,1,0,0,0,401,2004,2,4344.235,0,1,1
11978,1,2,1,0,978,2004,1,5958.312083333333,0,1,0
11979,1,2,0,0,1131,2001,0,2.201025,0,1,1
11980,1,0,0,0,2439,2003,4,2175.87875,0,1,1
11981,1,2,1,0,2039,1984,2,6815.910833333332,0,1,0
11982,1,3,0,1,15143,2004,2,3584.7191666666663,0,1,0
11983,1,3,1,0,488,2011,3,5773.448333333334,0,0,0
11984,1,3,1,0,910,2010,3,2135.4729166666666,0,0,1
11985,1,3,0,0,117,2010,3,2505.070833333333,0,1,1
11987,1,1,1,0,122114,1999,2,4762.025416666666,0,1,0
11988,2,3,1,0,1050,1981,4,4661.3637499999995,0,1,1
11989,2,1,0,0,1972,1977,2,1038.91625,0,1,0
11990,1,0,1,0,2294,2002,2,6412.1375,0,0,0
11991,1,0,0,0,3115,2010,3,4129.843333333333,0,1,1
11992,1,0,0,0,2191,2010,2,1671.0029166666666,0,1,1
11993,3,2,1,0,5576,2007,2,242.13708333333332,0,1,0
11994,2,2,1,1,1489,1845,4,2730.242083333333,0,1,0
11995,1,3,1,0,97,2003,3,6254.469166666667,0,1,0
11996,1,3,1,0,2589,1946,2,3078.9641666666666,0,0,0
11998,1,0,0,0,3435,1885,1,4066.8241666666668,0,1,0
11999,2,1,1,0,3110,1820,4,3420.375,0,1,0
12000,1,0,1,0,993,2013,2,571.245,0,1,0
12001,1,0,1,0,854,2011,2,4706.97125,0,1,0
12002,1,3,1,0,3502,1992,2,2999.943333333333,0,0,0
12003,1,0,0,0,2922,1823,3,3035.29125,0,1,1
12004,1,0,1,0,967,2000,4,5355.484583333334,0,1,0
12005,2,1,1,0,3828,1887,4,1438.1566666666668,0,1,1
12006,2,3,0,0,3382,1847,4,234.90791666666667,0,1,0
12007,2,0,1,0,449,1998,3,4892.25125,0,1,0
12010,2,3,1,0,1532,2006,2,852.4420833333334,0,1,0
12011,1,3,1,0,19283,2011,3,1182.2470833333334,0,1,0
12012,5,0,1,0,1289,1996,3,1837.3183333333334,0,1,0
12013,1,3,1,0,245673,1928,1,4614.49875,0,1,0
12014,1,2,1,0,2666,2004,3,4255.031666666667,0,1,0
12015,2,3,0,0,112786,1999,2,883.0895833333334,0,1,0
12016,3,3,0,0,4047,1951,2,2137.6404166666666,0,1,0
12017,3,0,1,0,1714,2008,3,14.467833333333333,0,1,1
12018,3,2,1,0,3946,2001,0,2461.929583333333,0,1,1
12019,1,0,1,0,2250,1976,2,3014.9329166666666,0,1,0
12021,1,2,1,1,2132,1990,2,3317.885,0,1,1
12022,1,0,1,1,249,2012,3,7304.77625,0,1,1
12023,2,3,1,0,4998,1973,2,2873.0187499999997,0,1,0
12024,1,0,1,0,3622,2004,1,2604.3820833333334,0,1,1
12025,1,0,0,0,2983,1998,1,2589.2095833333333,0,1,0
12026,1,0,1,0,4042,1970,2,5414.706666666667,0,1,0
12027,1,0,0,1,-17,1990,4,3829.065416666667,0,1,0
12028,1,2,1,0,854,1994,3,3618.9775000000004,0,1,1
12029,1,3,0,1,2156,1970,3,3052.9058333333337,0,1,0
12030,4,0,1,0,3767,1969,3,5266.639166666667,0,1,0
12032,1,0,1,1,4224,1994,2,9165.360416666666,0,1,0
12033,1,2,0,0,109,1977,1,5110.095,0,1,0
12034,2,3,0,0,28082,1992,2,1290.2825,0,1,0
12035,3,3,0,0,2098,1955,3,3939.0933333333337,0,0,0
12036,1,0,0,0,532,1919,1,2788.7504166666663,0,1,0
12037,2,1,1,0,367,2010,1,887.4570833333333,0,1,0
12038,1,2,1,0,2531,1974,3,48.04750000000001,0,1,0
12039,1,2,1,0,2481,1996,4,1989.5249999999999,0,1,1
12040,5,2,1,0,1590,1975,2,2.3844833333333333,0,1,1
12041,2,2,1,0,2856,1884,3,1592.4929166666668,0,1,1
12043,2,2,1,0,2044,1988,4,2733.4249999999997,0,1,0
12044,5,0,1,0,521,1984,2,4067.6366666666668,0,1,0
12045,1,0,1,0,3444,2005,3,5704.12375,0,1,1
12046,1,0,0,1,4024,1861,3,2685.46875,0,1,0
12047,1,1,1,0,795,1994,4,216.1625,0,1,0
12048,1,2,0,1,272,1989,4,2828.008333333333,0,1,0
12049,3,0,1,1,383,2004,3,2031.98625,0,1,0
12050,1,2,0,1,10451,2002,3,7800.580833333333,0,1,0
12051,2,0,0,1,580,2002,2,3600.2574999999997,0,1,1
12052,3,3,1,0,3760,1964,2,4799.3775,0,1,0
12054,1,3,1,0,2499,2011,4,673.2375000000001,0,1,1
12055,1,0,0,0,1011,1868,4,3054.765,0,0,1
12056,1,3,1,0,558,1998,3,4175.48125,0,1,0
12057,1,3,0,0,1887,2011,1,6142.949166666666,0,1,1
12058,1,2,0,0,2099,2004,1,3115.653333333333,0,1,0
12059,1,3,0,0,1734,1990,2,9685.946666666667,0,0,0
12060,1,3,0,0,515,2002,2,3570.8141666666666,0,1,1
12061,4,1,1,0,1481,1986,2,5534.116666666666,0,1,0
12062,5,2,1,0,4675,1981,1,2310.035,0,1,0
12063,0,3,1,0,2104,1999,4,3869.88875,0,1,0
12065,3,2,1,0,1429,2004,4,4251.7733333333335,0,1,1
12066,1,2,1,0,26549,1980,4,231.30958333333334,0,1,0
12067,2,0,1,0,2385,2010,4,1771.7775000000001,0,1,0
12068,1,1,1,0,1741,2010,2,4422.133333333333,0,1,1
12069,3,2,0,0,3031,1932,2,2886.9883333333332,0,1,0
12070,3,0,1,1,696,2009,4,3865.6870833333337,0,1,0
12071,3,0,0,0,3538,1998,3,6712.84625,0,1,0
12072,1,0,1,0,884,2000,3,4917.993333333333,0,1,0
12073,1,0,0,0,2275,1851,3,8425.746666666668,0,1,0
12074,2,2,1,0,19552,1991,3,1015.6149999999999,0,1,0
12076,5,0,1,0,2987,1993,3,1981.1450000000002,0,1,0
12077,1,2,1,0,4080,2001,1,6682.83625,0,1,0
12078,1,0,1,0,1638,2001,1,4.17375,0,1,1
12079,3,2,1,0,2294,1901,4,776.80625,0,1,0
12080,1,0,0,0,4008,1985,4,2887.77125,0,1,0
12081,1,3,1,0,792,2001,4,4074.159166666667,0,0,0
12082,1,3,1,0,4990,1970,2,6933.187083333333,0,1,0
12083,3,3,1,0,2973,2013,4,3776.0833333333335,0,0,0
12084,1,3,1,0,3118,1993,4,5062.44,0,1,1
12085,1,0,0,0,2455,1957,2,11.374833333333333,0,1,0
12087,1,0,1,0,2620,1987,3,5526.165416666667,0,1,1
12088,2,1,0,0,1785,2000,2,2728.13125,0,1,0
12089,2,0,1,0,2205,2003,4,6367.149583333333,0,1,0
12090,2,1,1,0,3887,1998,2,3298.755833333333,0,1,0
12091,1,3,1,0,1210,2013,2,4810.201666666667,0,1,0
12092,1,2,1,0,106,1871,4,8163.522083333333,0,1,0
12093,1,3,0,0,965,2005,3,5168.8012499999995,0,0,0
12094,1,0,1,0,3238,2006,3,2638.0316666666668,0,1,1
12095,1,0,1,0,2633,1977,2,4911.425833333334,0,1,0
12096,1,2,0,0,2667,1984,4,1862.1333333333332,0,0,1
12098,2,0,0,0,1011,1984,2,1614.7379166666667,0,1,1
12099,1,1,1,0,1197,1997,3,2740.14125,0,1,0
12100,4,2,0,0,605,2000,2,6122.121666666667,0,1,0
12101,2,0,1,0,2662,1989,3,6824.120416666668,0,1,1
12102,1,0,1,0,878,1953,3,3164.50125,0,1,1
12103,1,0,0,0,3524,1968,2,4166.32125,0,1,1
12104,1,0,0,1,1009,2010,3,3861.5833333333335,0,0,1
12105,1,3,1,0,549,1997,0,3919.3454166666666,0,1,0
12106,1,0,0,0,1080,1972,4,1215.0366666666666,0,1,0
12107,3,0,0,1,1410,2008,2,3430.5241666666666,0,1,0
12109,5,0,1,0,3932,2002,2,2640.72625,0,1,1
12110,1,0,1,0,4245,1855,2,1858.35875,0,1,1
12111,1,0,0,1,554,2010,1,3425.8370833333333,0,1,1
12112,1,0,1,0,125,1992,4,5253.0824999999995,0,1,1
12113,3,3,1,0,930,2004,3,2158.1929166666664,0,1,0
12114,1,3,0,0,3207,1973,3,3466.8016666666667,0,1,0
12115,1,3,0,0,3387,2011,2,5109.022916666667,0,1,1
12116,2,1,1,0,2189,2005,3,374.0608333333333,0,1,0
12117,1,1,1,0,3379,1885,4,1361.2766666666666,0,1,0
12118,1,2,1,0,3909,2000,3,6850.768333333333,0,1,1
12121,1,3,1,0,32524,2000,4,1626.2754166666666,0,1,1
12122,3,0,0,0,544,1990,4,6.5275,0,1,1
12123,1,3,0,0,4793,1979,2,7436.719166666667,0,0,0
12124,1,0,1,0,1086,1961,2,5253.036666666667,0,1,1
12125,0,3,0,0,1506,1985,3,2375.659166666667,0,1,1
12126,1,3,1,0,135268,1939,2,916.4258333333333,0,1,0
12127,1,3,1,0,241162,1880,1,5701.087500000001,0,1,0
12128,1,0,0,0,3918,1966,3,3487.32625,0,0,0
12129,2,3,0,1,1859,1925,4,1281.4270833333333,0,1,0
12130,1,0,1,0,6908,1964,3,1242.9791666666667,0,1,1
12132,3,0,0,1,801,1983,4,2801.1745833333334,0,1,0
12133,1,2,1,0,441,1889,1,340.4066666666667,0,1,0
12134,1,0,1,0,990,1965,3,1868.4220833333331,0,1,0
12135,5,2,1,0,4086,2007,1,997.8554166666667,0,1,1
12136,1,0,1,1,2597,1968,3,3830.103333333333,0,1,0
12137,1,0,0,0,451,1998,2,5822.582916666666,0,1,1
12138,3,2,1,0,428,2012,3,12.579270833333332,0,1,1
12139,1,0,1,0,162,2009,2,2853.9666666666667,0,1,1
12140,1,0,1,0,3800,2004,4,5414.6525,0,1,1
12141,1,0,0,0,4225,2005,2,5.489166666666667,0,1,0
12143,1,3,1,0,329,1939,2,1954.8916666666667,0,1,0
12144,1,0,0,0,5828,1976,4,5584.452083333334,0,0,1
12145,1,3,1,0,3619,1974,4,5711.4608333333335,0,0,0
12146,1,0,1,0,232,1830,1,1049.29875,0,1,0
12147,2,3,1,0,38,2006,4,151.75291666666666,0,1,0
12148,1,3,1,0,8899,1954,2,5042.106666666667,0,1,1
12149,3,3,1,0,702,1989,3,19.570745833333334,0,1,1
12150,1,3,1,0,2018,1987,4,2852.74,0,1,1
12151,1,0,0,0,953,1838,2,2765.8079166666666,0,0,1
12152,5,0,0,0,3965,1993,3,5153.842083333334,0,1,0
12154,1,0,1,0,2952,2000,4,13.278929166666666,0,1,1
12155,1,3,0,0,2373,1992,1,1341.5775,0,1,0
12156,1,0,0,0,4643,2007,2,5299.93875,0,1,0
12157,1,0,1,1,3348,2007,1,5156.010416666667,0,0,0
12158,1,0,1,0,471,1991,3,6032.836666666666,0,1,0
12159,1,3,0,0,1629,2009,3,3721.98875,0,1,1
12160,1,3,1,0,223,2006,1,5837.629166666667,0,0,1
12161,1,2,0,0,2993,1911,3,2102.4825,0,1,0
12162,1,1,0,0,4801,2007,4,3380.01625,0,1,0
12163,1,3,1,0,1687,1969,2,1576.2791666666665,0,1,1
12165,3,0,0,0,3972,2007,4,2631.3595833333334,0,1,1
12166,3,0,0,0,608,2009,4,15.758108333333332,0,1,1
12167,1,3,1,0,368,1968,2,5058.3675,0,1,0
12168,3,0,0,0,2134,1998,3,1904.6375,0,1,0
12169,1,3,1,0,780,1998,3,2259.7304166666668,0,1,0
12170,2,0,1,0,2166,1999,2,5635.467083333333,0,1,0
12171,1,3,1,0,2115,1992,3,1548.2325,0,0,0
12172,1,3,0,0,843,1951,1,3622.5404166666667,0,1,0
12173,1,3,0,0,2354,2014,3,23.426016666666666,0,1,0
12174,1,3,1,0,3826,2003,1,1861.6925,0,1,0
12176,1,3,1,0,597,2004,4,2744.0266666666666,0,1,0
12177,3,0,1,0,6091,1867,2,3141.2508333333335,0,1,0
12178,1,0,0,0,5106,2013,4,4077.6095833333334,0,1,1
12179,1,2,1,0,4406,2010,4,1266.3916666666667,0,1,1
12180,1,0,1,0,342,1998,3,5088.8237500000005,0,0,0
12181,2,3,0,0,5197,1981,2,1826.8820833333332,0,1,1
12182,1,3,1,0,2573,2000,2,4659.8175,0,0,0
12183,1,3,1,0,1777,1979,3,4.415,0,1,1
12184,1,0,0,0,569,1988,1,12988.937083333332,0,1,0
12185,2,0,1,0,734,1881,4,1840.7924999999998,0,1,0
12187,0,0,1,0,2431,1953,4,2698.4470833333335,0,1,0
12188,5,3,0,0,4866,1998,4,5164.875,0,1,1
12189,2,1,1,0,625,1885,4,2582.37125,0,1,0
12190,1,0,1,0,2223,2001,2,5765.1325,0,1,1
12191,3,0,0,0,163,2010,3,6495.624583333333,0,0,1
12192,3,3,1,0,390,2004,4,2176.1391666666664,0,1,1
12193,1,3,0,0,1758,1995,3,4140.095833333334,0,1,1
12194,1,3,1,0,54356,2004,4,3536.2570833333334,0,1,0
12195,3,3,0,0,86026,1999,4,3629.6808333333333,0,0,1
12196,1,0,0,0,990,1984,1,7180.981666666667,0,1,0
12198,2,0,1,0,29736,2010,3,218.26666666666665,0,1,1
12199,3,2,0,0,4373,2011,2,5145.920416666667,0,1,0
12200,1,0,1,0,5310,2014,2,1866.8116666666667,0,1,1
12201,3,3,1,0,3757,2001,0,3709.79875,0,0,1
12202,1,0,0,1,230,1999,3,3046.4575,0,1,0
12203,1,0,0,0,1228,2007,3,3892.7374999999997,0,1,0
12204,1,3,1,0,200,2007,3,6174.5,0,0,1
12205,5,1,0,1,827,1956,4,2805.7683333333334,0,1,0
12206,3,0,1,0,25936,1975,2,1277.0591666666667,0,1,0
12207,1,3,1,0,1921,2008,1,2250.375833333333,0,1,0
12209,1,0,1,0,3782,2003,2,1285.39125,0,1,1
12210,2,2,0,0,152,1997,2,2022.7291666666667,0,1,0
12211,1,0,1,0,103,1920,1,3019.8987500000003,0,1,0
12212,5,1,1,0,185,1970,4,1154.2804166666667,0,1,0
